task_id,candidate_model_path,source_id,source_exp_id,method_family,memory_footprint,parameter_count,file_size,cost_proxy,utility_proxy,local_valid,risk,candidate_rank,recommended_action
task095,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task095.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,3888,3888,public_constraint_mix,true,medium,94,submit_mix
task096,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task096.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,19557,19557,public_constraint_mix,true,medium,95,submit_mix
task097,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task097.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,2695,2695,public_constraint_mix,true,medium,96,submit_mix
task098,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task098.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,3888,3888,public_constraint_mix,true,medium,97,submit_mix
task099,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task099.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,6509,6509,public_constraint_mix,true,medium,98,submit_mix
task100,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task100.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,5315,5315,public_constraint_mix,true,medium,99,submit_mix
task101,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task101.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,32893,32893,public_constraint_mix,true,medium,100,submit_mix
task103,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task103.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,1582,1582,public_constraint_mix,true,medium,101,submit_mix
task104,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task104.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,5723,5723,public_constraint_mix,true,medium,102,submit_mix
task105,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task105.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,35077,35077,public_constraint_mix,true,medium,103,submit_mix
task106,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task106.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,2939,2939,public_constraint_mix,true,medium,104,submit_mix
task107,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task107.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,58321,58321,public_constraint_mix,true,medium,105,submit_mix
task108,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task108.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,7454,7454,public_constraint_mix,true,medium,106,submit_mix
task109,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task109.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,3836,3836,public_constraint_mix,true,medium,107,submit_mix
task110,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task110.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,16176,16176,public_constraint_mix,true,medium,108,submit_mix
task111,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task111.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,1893,1893,public_constraint_mix,true,medium,109,submit_mix
task112,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task112.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,3852,3852,public_constraint_mix,true,medium,110,submit_mix
task113,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task113.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,499,499,public_constraint_mix,true,medium,111,submit_mix
task114,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task114.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,4719,4719,public_constraint_mix,true,medium,112,submit_mix
task115,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task115.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,5069,5069,public_constraint_mix,true,medium,113,submit_mix
task116,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task116.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,479,479,public_constraint_mix,true,medium,114,submit_mix
task117,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task117.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,10682,10682,public_constraint_mix,true,medium,115,submit_mix
task118,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task118.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,18987,18987,public_constraint_mix,true,medium,116,submit_mix
task119,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task119.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,48756,48756,public_constraint_mix,true,medium,117,submit_mix
task120,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task120.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,4834,4834,public_constraint_mix,true,medium,118,submit_mix
task121,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task121.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,3993,3993,public_constraint_mix,true,medium,119,submit_mix
task122,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task122.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,3438,3438,public_constraint_mix,true,medium,120,submit_mix
task123,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task123.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,8565,8565,public_constraint_mix,true,medium,121,submit_mix
task124,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task124.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,2871,2871,public_constraint_mix,true,medium,122,submit_mix
task125,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task125.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,2003,2003,public_constraint_mix,true,medium,123,submit_mix
task126,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task126.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,2488,2488,public_constraint_mix,true,medium,124,submit_mix
task127,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task127.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,3772,3772,public_constraint_mix,true,medium,125,submit_mix
task128,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task128.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,3650,3650,public_constraint_mix,true,medium,126,submit_mix
task129,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task129.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,1196,1196,public_constraint_mix,true,medium,127,submit_mix
task130,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task130.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,1050,1050,public_constraint_mix,true,medium,128,submit_mix
task131,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task131.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,12240,12240,public_constraint_mix,true,medium,129,submit_mix
task132,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task132.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,2287,2287,public_constraint_mix,true,medium,130,submit_mix
task133,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task133.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,189849,189849,public_constraint_mix,true,medium,131,submit_mix
task134,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task134.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,7188,7188,public_constraint_mix,true,medium,132,submit_mix
task135,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task135.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,346,346,public_constraint_mix,true,medium,133,submit_mix
task136,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task136.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,8371,8371,public_constraint_mix,true,medium,134,submit_mix
task137,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task137.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,2340,2340,public_constraint_mix,true,medium,135,submit_mix
task138,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task138.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,10853,10853,public_constraint_mix,true,medium,136,submit_mix
task139,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task139.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,1588,1588,public_constraint_mix,true,medium,137,submit_mix
task140,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task140.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,435,435,public_constraint_mix,true,medium,138,submit_mix
task141,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task141.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,1743,1743,public_constraint_mix,true,medium,139,submit_mix
task142,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task142.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,915,915,public_constraint_mix,true,medium,140,submit_mix
task143,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task143.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,2099,2099,public_constraint_mix,true,medium,141,submit_mix
task144,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task144.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,1626,1626,public_constraint_mix,true,medium,142,submit_mix
task145,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task145.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,32048,32048,public_constraint_mix,true,medium,143,submit_mix
task146,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task146.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,1351,1351,public_constraint_mix,true,medium,144,submit_mix
task147,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task147.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,1306,1306,public_constraint_mix,true,medium,145,submit_mix
task148,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task148.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,10335,10335,public_constraint_mix,true,medium,146,submit_mix
task149,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task149.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,1420,1420,public_constraint_mix,true,medium,147,submit_mix
task150,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task150.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,1054,1054,public_constraint_mix,true,medium,148,submit_mix
task151,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task151.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,3949,3949,public_constraint_mix,true,medium,149,submit_mix
task152,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task152.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,915,915,public_constraint_mix,true,medium,150,submit_mix
task153,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task153.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,4975,4975,public_constraint_mix,true,medium,151,submit_mix
task154,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task154.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,2826,2826,public_constraint_mix,true,medium,152,submit_mix
task155,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task155.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,1054,1054,public_constraint_mix,true,medium,153,submit_mix
task156,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task156.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,9218,9218,public_constraint_mix,true,medium,154,submit_mix
task157,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task157.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,49526,49526,public_constraint_mix,true,medium,155,submit_mix
task158,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task158.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,159472,159472,public_constraint_mix,true,medium,156,submit_mix
task159,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task159.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,20168,20168,public_constraint_mix,true,medium,157,submit_mix
task160,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task160.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,1914,1914,public_constraint_mix,true,medium,158,submit_mix
task161,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task161.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,5813,5813,public_constraint_mix,true,medium,159,submit_mix
task162,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task162.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,2103,2103,public_constraint_mix,true,medium,160,submit_mix
task163,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task163.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,13789,13789,public_constraint_mix,true,medium,161,submit_mix
task164,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task164.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,479,479,public_constraint_mix,true,medium,162,submit_mix
task165,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task165.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,6369,6369,public_constraint_mix,true,medium,163,submit_mix
task166,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task166.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,1246,1246,public_constraint_mix,true,medium,164,submit_mix
task167,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task167.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,2375,2375,public_constraint_mix,true,medium,165,submit_mix
task168,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task168.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,8303,8303,public_constraint_mix,true,medium,166,submit_mix
task169,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task169.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,3846,3846,public_constraint_mix,true,medium,167,submit_mix
task170,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task170.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,47329,47329,public_constraint_mix,true,medium,168,submit_mix
task171,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task171.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,1636,1636,public_constraint_mix,true,medium,169,submit_mix
task172,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task172.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,479,479,public_constraint_mix,true,medium,170,submit_mix
task173,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task173.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,5856,5856,public_constraint_mix,true,medium,171,submit_mix
task174,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task174.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,55104,55104,public_constraint_mix,true,medium,172,submit_mix
task175,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task175.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,5068,5068,public_constraint_mix,true,medium,173,submit_mix
task176,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task176.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,1218,1218,public_constraint_mix,true,medium,174,submit_mix
task177,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task177.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,2698,2698,public_constraint_mix,true,medium,175,submit_mix
task178,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task178.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,11442,11442,public_constraint_mix,true,medium,176,submit_mix
task179,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task179.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,170,170,public_constraint_mix,true,medium,177,submit_mix
task180,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task180.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,1458,1458,public_constraint_mix,true,medium,178,submit_mix
task181,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task181.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,1230,1230,public_constraint_mix,true,medium,179,submit_mix
task182,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task182.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,462321,462321,public_constraint_mix,true,medium,180,submit_mix
task183,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task183.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,3364,3364,public_constraint_mix,true,medium,181,submit_mix
task184,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task184.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,6823,6823,public_constraint_mix,true,medium,182,submit_mix
task185,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task185.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,16320,16320,public_constraint_mix,true,medium,183,submit_mix
task186,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task186.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,2418,2418,public_constraint_mix,true,medium,184,submit_mix
task187,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task187.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,6346,6346,public_constraint_mix,true,medium,185,submit_mix
task188,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task188.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,2963,2963,public_constraint_mix,true,medium,186,submit_mix
task189,data\external\public_kernel_outputs\jonathan_zip\official_001_400\task189.onnx,SRC_KAGGLE_NOTEBOOK_JONATHAN_CONSTRAINT_MIX,GOLF_20260608_008_jonathan_constraint_logic_mix,jonathan_structural_pass_mix,,,9288,9288,public_constraint_mix,true,medium,187,submit_mix
