"task_id","candidate_model_path","source_id","source_exp_id","method_family","memory_footprint","parameter_count","file_size","cost_proxy","utility_proxy","local_valid","risk","candidate_rank","recommended_action"
"task097","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task097.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","3984","","","true","medium","95","submit_inline_396_mix"
"task098","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task098.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","1253","","","true","medium","96","submit_inline_396_mix"
"task099","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task099.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","8904","","","true","medium","97","submit_inline_396_mix"
"task100","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task100.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","5697","","","true","medium","98","submit_inline_396_mix"
"task101","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task101.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","34866","","","true","medium","99","submit_inline_396_mix"
"task102","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task102.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","7334","","","true","medium","100","submit_inline_396_mix"
"task104","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task104.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","8058","","","true","medium","101","submit_inline_396_mix"
"task105","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task105.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","37178","","","true","medium","102","submit_inline_396_mix"
"task106","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task106.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","24714","","","true","medium","103","submit_inline_396_mix"
"task107","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task107.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","61620","","","true","medium","104","submit_inline_396_mix"
"task108","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task108.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","4047","","","true","medium","105","submit_inline_396_mix"
"task109","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task109.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","5096","","","true","medium","106","submit_inline_396_mix"
"task110","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task110.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","28724","","","true","medium","107","submit_inline_396_mix"
"task111","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task111.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","21446","","","true","medium","108","submit_inline_396_mix"
"task112","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task112.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","5487","","","true","medium","109","submit_inline_396_mix"
"task113","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task113.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","3957","","","true","medium","110","submit_inline_396_mix"
"task114","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task114.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","3193","","","true","medium","111","submit_inline_396_mix"
"task115","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task115.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","6908","","","true","medium","112","submit_inline_396_mix"
"task116","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task116.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","741","","","true","medium","113","submit_inline_396_mix"
"task117","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task117.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","30006","","","true","medium","114","submit_inline_396_mix"
"task118","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task118.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","20197","","","true","medium","115","submit_inline_396_mix"
"task119","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task119.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","72648","","","true","medium","116","submit_inline_396_mix"
"task120","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task120.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","2397","","","true","medium","117","submit_inline_396_mix"
"task121","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task121.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","3132","","","true","medium","118","submit_inline_396_mix"
"task122","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task122.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","5287","","","true","medium","119","submit_inline_396_mix"
"task123","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task123.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","9395","","","true","medium","120","submit_inline_396_mix"
"task124","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task124.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","6755","","","true","medium","121","submit_inline_396_mix"
"task125","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task125.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","5636","","","true","medium","122","submit_inline_396_mix"
"task126","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task126.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","3668","","","true","medium","123","submit_inline_396_mix"
"task127","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task127.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","3422","","","true","medium","124","submit_inline_396_mix"
"task128","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task128.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","4246","","","true","medium","125","submit_inline_396_mix"
"task129","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task129.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","4362","","","true","medium","126","submit_inline_396_mix"
"task130","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task130.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","1670","","","true","medium","127","submit_inline_396_mix"
"task131","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task131.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","18163","","","true","medium","128","submit_inline_396_mix"
"task132","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task132.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","1988","","","true","medium","129","submit_inline_396_mix"
"task133","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task133.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","190931","","","true","medium","130","submit_inline_396_mix"
"task134","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task134.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","10317","","","true","medium","131","submit_inline_396_mix"
"task135","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task135.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","453","","","true","medium","132","submit_inline_396_mix"
"task136","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task136.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","7970","","","true","medium","133","submit_inline_396_mix"
"task137","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task137.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","3771","","","true","medium","134","submit_inline_396_mix"
"task138","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task138.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","18374","","","true","medium","135","submit_inline_396_mix"
"task139","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task139.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","2816","","","true","medium","136","submit_inline_396_mix"
"task140","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task140.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","611","","","true","medium","137","submit_inline_396_mix"
"task141","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task141.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","18347","","","true","medium","138","submit_inline_396_mix"
"task142","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task142.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","915","","","true","medium","139","submit_inline_396_mix"
"task143","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task143.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","3235","","","true","medium","140","submit_inline_396_mix"
"task144","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task144.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","1559","","","true","medium","141","submit_inline_396_mix"
"task145","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task145.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","42563","","","true","medium","142","submit_inline_396_mix"
"task146","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task146.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","1905","","","true","medium","143","submit_inline_396_mix"
"task147","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task147.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","1949","","","true","medium","144","submit_inline_396_mix"
"task148","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task148.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","15673","","","true","medium","145","submit_inline_396_mix"
"task149","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task149.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","2009","","","true","medium","146","submit_inline_396_mix"
"task150","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task150.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","16964","","","true","medium","147","submit_inline_396_mix"
"task151","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task151.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","2680","","","true","medium","148","submit_inline_396_mix"
"task152","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task152.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","915","","","true","medium","149","submit_inline_396_mix"
"task153","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task153.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","6064","","","true","medium","150","submit_inline_396_mix"
"task154","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task154.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","6135","","","true","medium","151","submit_inline_396_mix"
"task155","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task155.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","16966","","","true","medium","152","submit_inline_396_mix"
"task156","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task156.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","11738","","","true","medium","153","submit_inline_396_mix"
"task157","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task157.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","51438","","","true","medium","154","submit_inline_396_mix"
"task158","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task158.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","192720","","","true","medium","155","submit_inline_396_mix"
"task159","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task159.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","22491","","","true","medium","156","submit_inline_396_mix"
"task160","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task160.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","2793","","","true","medium","157","submit_inline_396_mix"
"task161","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task161.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","4961","","","true","medium","158","submit_inline_396_mix"
"task162","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task162.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","2501","","","true","medium","159","submit_inline_396_mix"
"task163","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task163.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","16226","","","true","medium","160","submit_inline_396_mix"
"task164","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task164.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","725","","","true","medium","161","submit_inline_396_mix"
"task165","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task165.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","7245","","","true","medium","162","submit_inline_396_mix"
"task166","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task166.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","999","","","true","medium","163","submit_inline_396_mix"
"task167","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task167.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","17656","","","true","medium","164","submit_inline_396_mix"
"task168","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task168.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","13502","","","true","medium","165","submit_inline_396_mix"
"task169","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task169.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","3828","","","true","medium","166","submit_inline_396_mix"
"task170","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task170.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","128499","","","true","medium","167","submit_inline_396_mix"
"task171","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task171.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","2018","","","true","medium","168","submit_inline_396_mix"
"task172","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task172.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","725","","","true","medium","169","submit_inline_396_mix"
"task173","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task173.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","8341","","","true","medium","170","submit_inline_396_mix"
"task174","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task174.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","98164","","","true","medium","171","submit_inline_396_mix"
"task175","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task175.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","6058","","","true","medium","172","submit_inline_396_mix"
"task176","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task176.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","4385","","","true","medium","173","submit_inline_396_mix"
"task177","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task177.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","4959","","","true","medium","174","submit_inline_396_mix"
"task178","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task178.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","16878","","","true","medium","175","submit_inline_396_mix"
"task179","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task179.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","497","","","true","medium","176","submit_inline_396_mix"
"task180","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task180.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","3461","","","true","medium","177","submit_inline_396_mix"
"task181","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task181.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","2146","","","true","medium","178","submit_inline_396_mix"
"task182","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task182.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","463323","","","true","medium","179","submit_inline_396_mix"
"task183","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task183.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","5277","","","true","medium","180","submit_inline_396_mix"
"task184","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task184.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","11762","","","true","medium","181","submit_inline_396_mix"
"task185","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task185.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","33755","","","true","medium","182","submit_inline_396_mix"
"task186","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task186.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","23643","","","true","medium","183","submit_inline_396_mix"
"task187","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task187.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","15189","","","true","medium","184","submit_inline_396_mix"
"task188","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task188.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","2831","","","true","medium","185","submit_inline_396_mix"
"task189","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task189.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","12445","","","true","medium","186","submit_inline_396_mix"
"task190","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task190.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","20433","","","true","medium","187","submit_inline_396_mix"
"task191","E:\kagglegolf\submissions\candidates\GOLF_20260608_030_beicicc_inline_full\onnx\task191.onnx","SRC_KAGGLE_NOTEBOOK_BEICICC_6645","GOLF_20260608_031_beicicc_inline_396_mix","beicicc_inline_function_normalized","","","46560","","","true","medium","188","submit_inline_396_mix"
